Local Date/Time,Remote Date/Time,Unix time,Unix milliseconds,Uptime (s),Counter,Time integer seconds (s),Time nanoseconds (ns),MAG0 calibrated vector X component (uT),MAG0 calibrated vector Y component (uT),MAG0 calibrated vector Z component (uT),MAG1 calibrated vector X component (uT),MAG1 calibrated vector Y component (uT),MAG1 calibrated vector Z component (uT),MAG0 valid flag,MAG1 valid flag,MAG0 best for estimators flag,MAG1 best for estimators flag,Time integer seconds (s),Time nanoseconds (ns),MAG0 raw vector X component (uT),MAG0 raw vector Y component (uT),MAG0 raw vector Z component (uT),MAG1 raw vector X component (uT),MAG1 raw vector Y component (uT),MAG1 raw vector Z component (uT),MAG0 valid flag,MAG1 valid flag,Time integer seconds (s),Time nanoseconds (ns),CSS0 raw measurement,CSS1 raw measurement,CSS2 raw measurement,CSS3 raw measurement,CSS4 raw measurement,CSS5 raw measurement,CSS6 raw measurement,CSS7 raw measurement,CSS8 raw measurement,CSS9 raw measurement,CSS valid flag,Time integer seconds (s),Time nanoseconds (ns),Estimated ORC quaternion Q0,Estimated ORC quaternion Q1,Estimated ORC quaternion Q2,Estimated ORC quaternion Q3,Estimated body rate (ORC) X component (degps),Estimated body rate (ORC) Y component (degps),Estimated body rate (ORC) Z component (degps),
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:54:22.849,1776833662,849,420825542,2355703,1776833662,800000000,-10.39,5.44,-14.92,0,0,0,True,False,True,False,1776833662,800000000,-5.44,-10.39,-14.92,0,0,0,True,False,1776833662,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833662,800000000,-1.6727918E-05,0.00016928192,-4.201564E-05,0.99228567,-0.0016934128,0.0021857473,0.0013683313,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:54:32.850,1776833672,850,420835543,2355713,1776833672,800000000,-10.36,5.42,-14.950000000000001,0,0,0,True,False,True,False,1776833672,800000000,-5.42,-10.36,-14.950000000000001,0,0,0,True,False,1776833672,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833672,800000000,4.5562747E-06,8.645041E-05,-4.172027E-05,0.99228567,-0.0016811696,-0.007815258,-0.0011422292,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:54:42.848,1776833682,848,420845542,2355723,1776833682,800000000,-10.290000000000001,5.3500000000000005,-15.07,0,0,0,True,False,True,False,1776833682,800000000,-5.3500000000000005,-10.290000000000001,-15.07,0,0,0,True,False,1776833682,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833682,800000000,6.810721E-05,9.91847E-05,-3.0005027E-05,0.99228567,-0.0041568475,0.0021790038,-0.0036639597,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:54:52.850,1776833692,850,420855543,2355733,1776833692,800000000,-10.33,5.3100000000000005,-15.14,0,0,0,True,False,True,False,1776833692,800000000,-5.3100000000000005,-10.33,-15.14,0,0,0,True,False,1776833692,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833692,800000000,0.00011299836,-3.1242216E-05,-3.8266196E-05,0.99228567,0.00086195936,-0.0028465746,0.0013243657,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:02.849,1776833702,849,420865543,2355743,1776833702,800000000,-10.38,5.22,-15.17,0,0,0,True,False,True,False,1776833702,800000000,-5.22,-10.38,-15.17,0,0,0,True,False,1776833702,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833702,800000000,0.00013779962,-0.00010253914,8.6018095E-05,0.99228567,-0.001589954,0.004620463,-0.0011920803,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:12.850,1776833712,850,420875543,2355753,1776833712,800000000,-10.38,5.16,-15.22,0,0,0,True,False,True,False,1776833712,800000000,-5.16,-10.38,-15.22,0,0,0,True,False,1776833712,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833712,800000000,0.00021855398,-0.00017406946,-2.771036E-05,0.99228567,0.0009414528,0.0045729517,0.0012796707,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:22.849,1776833722,849,420885543,2355763,1776833722,800000000,-10.370000000000001,5.15,-15.34,0,0,0,True,False,True,False,1776833722,800000000,-5.15,-10.370000000000001,-15.34,0,0,0,True,False,1776833722,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833722,800000000,0.00027039598,-0.00029154777,8.675427E-05,0.99228567,-0.0014930125,0.0019870114,0.008761733,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:32.850,1776833732,850,420895543,2355773,1776833732,800000000,-10.4,5,-15.35,0,0,0,True,False,True,False,1776833732,800000000,-5,-10.4,-15.35,0,0,0,True,False,1776833732,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833732,800000000,0.00035828608,-0.0003943036,8.598896E-05,0.99228567,-0.0064404984,-0.003087132,0.001236895,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:42.849,1776833742,849,420905542,2355783,1776833742,800000000,-10.4,5.04,-15.47,0,0,0,True,False,True,False,1776833742,800000000,-5.04,-10.4,-15.47,0,0,0,True,False,1776833742,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833742,800000000,0.00030416477,-0.0002603228,4.3760105E-05,0.99228567,0.0010897147,-0.003132062,0.0037309353,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:55:52.850,1776833752,850,420915544,2355793,1776833752,800000000,-10.39,4.97,-15.530000000000001,0,0,0,True,False,True,False,1776833752,800000000,-4.97,-10.39,-15.530000000000001,0,0,0,True,False,1776833752,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833752,800000000,0.00020103638,-0.00019518759,2.059295E-05,0.99228567,-0.0038876086,-0.000666397,-0.0012649902,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:02.849,1776833762,849,420925542,2355803,1776833762,800000000,-10.39,4.89,-15.540000000000001,0,0,0,True,False,True,False,1776833762,800000000,-4.89,-10.39,-15.540000000000001,0,0,0,True,False,1776833762,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833762,800000000,0.00017629004,-5.1419895E-05,-5.028521E-05,0.99228567,-0.0038638955,0.00682484,-0.0012892077,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:12.850,1776833772,850,420935543,2355813,1776833772,800000000,-10.44,4.84,-15.69,0,0,0,True,False,True,False,1776833772,800000000,-4.84,-10.44,-15.69,0,0,0,True,False,1776833772,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833772,800000000,0.00015779817,-0.00017209382,5.3063727E-06,0.99228567,-0.003825473,-0.0007257276,-0.0012931725,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:22.849,1776833782,849,420945542,2355823,1776833782,800000000,-10.44,4.79,-15.780000000000001,0,0,0,True,False,True,False,1776833782,800000000,-4.79,-10.44,-15.780000000000001,0,0,0,True,False,1776833782,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833782,800000000,0.00022267787,-0.0001488317,-7.599359E-05,0.99228567,-0.0012830514,0.004229748,0.0011688613,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:32.850,1776833792,850,420955544,2355833,1776833792,800000000,-10.59,4.66,-15.84,0,0,0,True,False,True,False,1776833792,800000000,-4.66,-10.59,-15.84,0,0,0,True,False,1776833792,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833792,800000000,0.00028302206,-0.00030293787,4.3334385E-05,0.99228567,-0.0012315102,-0.0008338033,-0.0013411206,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:42.849,1776833802,849,420965543,2355843,1776833802,800000000,-10.58,4.71,-16.12,0,0,0,True,False,True,False,1776833802,800000000,-4.71,-10.58,-16.12,0,0,0,True,False,1776833802,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833802,800000000,0.0002623342,-0.00023534118,-1.7746927E-06,0.99228567,-0.003690028,0.0041191443,0.0011365537,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:56:52.850,1776833812,850,420975543,2355853,1776833812,800000000,-10.63,4.61,-16.12,0,0,0,True,False,True,False,1776833812,800000000,-4.61,-10.63,-16.12,0,0,0,True,False,1776833812,800000000,3,3,4,3,3,3,3,3,3,3,False,1776833812,800000000,0.00023094,-0.00015878948,-6.3474334E-05,0.99228567,-0.003666228,0.0040970263,0.006118457,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:02.849,1776833822,849,420985542,2355863,1776833822,800000000,-10.68,4.54,-16.12,0,0,0,True,False,True,False,1776833822,800000000,-4.54,-10.68,-16.12,0,0,0,True,False,1776833822,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833822,800000000,0.00022559473,-0.00018769989,-0.000109070796,0.99228567,-0.003615886,0.0015539748,-0.003912769,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:12.850,1776833832,850,420995544,2355873,1776833832,800000000,-10.78,4.51,-16.47,0,0,0,True,False,True,False,1776833832,800000000,-4.51,-10.78,-16.47,0,0,0,True,False,1776833832,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833832,800000000,0.00023426901,-0.00025367737,-6.863812E-05,0.99228567,-0.001051578,-0.0010094272,-0.003937072,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:22.849,1776833842,849,421005542,2355883,1776833842,800000000,-10.870000000000001,4.46,-16.51,0,0,0,True,False,True,False,1776833842,800000000,-4.46,-10.870000000000001,-16.51,0,0,0,True,False,1776833842,800000000,4,4,3,3,4,4,3,3,3,3,False,1776833842,800000000,0.00033201347,-0.00026068313,-3.5364073E-06,0.99228567,0.0015169979,0.0039336886,0.0010206217,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:32.850,1776833852,850,421015544,2355893,1776833852,800000000,-10.96,4.43,-16.64,0,0,0,True,False,True,False,1776833852,800000000,-4.43,-10.96,-16.64,0,0,0,True,False,1776833852,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833852,800000000,0.00038851783,-0.0003491169,-1.1436082E-05,0.99228567,-0.0009319952,-0.0011320905,0.0009997365,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:42.849,1776833862,849,421025542,2355903,1776833862,800000000,-10.950000000000001,4.37,-16.82,0,0,0,True,False,True,False,1776833862,800000000,-4.37,-10.950000000000001,-16.82,0,0,0,True,False,1776833862,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833862,800000000,0.00029292883,-0.00032339036,-1.0704952E-05,0.99228567,-0.0008724889,-0.006192747,0.0009888266,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:57:52.850,1776833872,850,421035544,2355913,1776833872,800000000,-11.1,4.26,-16.89,0,0,0,True,False,True,False,1776833872,800000000,-4.26,-11.1,-16.89,0,0,0,True,False,1776833872,800000000,4,4,3,3,4,3,3,3,3,3,False,1776833872,800000000,0.0003827409,-0.00030619974,-2.2176093E-05,0.99228567,-0.00080452405,0.0012409934,-0.0015499882,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:02.849,1776833882,849,421045543,2355923,1776833882,800000000,-11.17,4.18,-17.03,0,0,0,True,False,True,False,1776833882,800000000,-4.18,-11.17,-17.03,0,0,0,True,False,1776833882,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833882,800000000,0.00037455268,-0.00024388659,-6.081868E-05,0.99228567,-0.0032259037,0.003682119,0.00590281,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:12.850,1776833892,850,421055544,2355933,1776833892,800000000,-11.22,4.17,-17.26,0,0,0,True,False,True,False,1776833892,800000000,-4.17,-11.22,-17.26,0,0,0,True,False,1776833892,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833892,800000000,0.00046151076,-0.00033752725,-0.0001511766,0.99228567,-0.0031378865,0.0011069175,0.0008457164,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:22.849,1776833902,849,421065543,2355943,1776833902,800000000,-11.32,4.08,-17.32,0,0,0,True,False,True,False,1776833902,800000000,-4.08,-11.32,-17.32,0,0,0,True,False,1776833902,800000000,4,4,3,3,4,3,3,3,3,3,False,1776833902,800000000,0.0005193243,-0.0003013938,-0.00021067061,0.99228567,-0.005553838,0.0060533085,0.0032853396,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:32.850,1776833912,850,421075544,2355953,1776833912,800000000,-11.27,4.0200000000000005,-17.38,0,0,0,True,False,True,False,1776833912,800000000,-4.0200000000000005,-11.27,-17.38,0,0,0,True,False,1776833912,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833912,800000000,0.00056281977,-0.0003634838,-8.6635686E-05,0.99228567,-0.010431016,0.0009679192,0.00074019603,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:42.849,1776833922,849,421085543,2355963,1776833922,800000000,-11.43,4.01,-17.66,0,0,0,True,False,True,False,1776833922,800000000,-4.01,-11.43,-17.66,0,0,0,True,False,1776833922,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833922,800000000,0.0006032318,-0.00032531956,-0.00014975444,0.99228567,-0.010316395,-0.0015979707,-0.0018281543,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:58:52.850,1776833932,850,421095544,2355973,1776833932,800000000,-11.49,3.85,-17.72,0,0,0,True,False,True,False,1776833932,800000000,-3.85,-11.49,-17.72,0,0,0,True,False,1776833932,800000000,4,4,3,3,4,3,3,3,3,3,False,1776833932,800000000,0.0006104662,-0.00029146482,-0.00021768022,0.99228567,-0.0027116565,0.0033461123,0.008115354,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:02.849,1776833942,849,421105543,2355983,1776833942,800000000,-11.59,3.7800000000000002,-17.89,0,0,0,True,False,True,False,1776833942,800000000,-3.7800000000000002,-11.59,-17.89,0,0,0,True,False,1776833942,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833942,800000000,0.0005022123,-0.00028165727,-0.0002500053,0.99228567,-0.0051036347,0.003300729,0.0005730071,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:12.850,1776833952,850,421115544,2355993,1776833952,800000000,-11.68,3.88,-18.23,0,0,0,True,False,True,False,1776833952,800000000,-3.88,-11.68,-18.23,0,0,0,True,False,1776833952,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833952,800000000,0.00066418987,-0.0003129268,-0.00014359211,0.99228567,-0.0024742666,0.0032417786,-0.004489811,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:22.849,1776833962,849,421125543,2356003,1776833962,800000000,-11.74,3.74,-18.27,0,0,0,True,False,True,False,1776833962,800000000,-3.74,-11.74,-18.27,0,0,0,True,False,1776833962,800000000,4,4,3,3,4,3,3,3,3,3,False,1776833962,800000000,0.0006070355,-0.00021703835,-9.1965485E-05,0.99228567,-0.012370948,-0.0017927713,0.00047301932,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:32.850,1776833972,850,421135544,2356013,1776833972,800000000,-11.78,3.71,-18.43,0,0,0,True,False,True,False,1776833972,800000000,-3.71,-11.78,-18.43,0,0,0,True,False,1776833972,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833972,800000000,0.0006039755,-0.00023663811,-1.9491796E-05,0.99228567,-0.014762553,0.0031645054,-0.0045578303,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:42.849,1776833982,849,421145543,2356023,1776833982,800000000,-11.94,3.7600000000000002,-18.85,0,0,0,True,False,True,False,1776833982,800000000,-3.7600000000000002,-11.94,-18.85,0,0,0,True,False,1776833982,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833982,800000000,0.00059741794,-0.00025400444,5.280971E-05,0.99228567,-0.0096525345,0.0006215939,0.007916057,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 04:59:52.850,1776833992,850,421155544,2356033,1776833992,800000000,-11.950000000000001,3.69,-18.95,0,0,0,True,False,True,False,1776833992,800000000,-3.69,-11.950000000000001,-18.95,0,0,0,True,False,1776833992,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833992,800000000,0.0005770317,-0.00015537272,-3.027291E-05,0.99228567,-0.0045643984,0.005606018,-0.0046163406,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:02.848,1776834002,848,421165543,2356043,1776834002,800000000,-12.08,3.63,-19.12,0,0,0,True,False,True,False,1776834002,800000000,-3.63,-12.08,-19.12,0,0,0,True,False,1776834002,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834002,800000000,0.0005350752,-7.1537805E-05,1.200347E-05,0.99228567,-0.004469602,0.013098255,0.00035750552,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:12.850,1776834012,850,421175544,2356053,1776834012,800000000,-12.14,3.45,-19.53,0,0,0,True,False,True,False,1776834012,800000000,-3.45,-12.14,-19.53,0,0,0,True,False,1776834012,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834012,800000000,0.000523206,8.377075E-05,-0.0001558336,0.99228567,-0.014396331,-0.0068576834,0.0028021098,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:22.849,1776834022,849,421185543,2356063,1776834022,800000000,-12.3,3.56,-19.650000000000002,0,0,0,True,False,True,False,1776834022,800000000,-3.56,-12.3,-19.650000000000002,0,0,0,True,False,1776834022,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834022,800000000,0.00055577175,0.00023708612,-0.00027224157,0.99228567,-0.004275721,-0.0017831796,0.002727632,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:32.850,1776834032,850,421195544,2356073,1776834032,800000000,-12.26,3.47,-19.88,0,0,0,True,False,True,False,1776834032,800000000,-3.47,-12.26,-19.88,0,0,0,True,False,1776834032,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834032,800000000,0.00050417986,0.00014861509,-4.28452E-05,0.99228567,-0.0016676417,-0.0017647501,0.00021454744,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:42.848,1776834042,848,421205542,2356083,1776834042,800000000,-12.46,3.46,-20.09,0,0,0,True,False,True,False,1776834042,800000000,-3.46,-12.46,-20.09,0,0,0,True,False,1776834042,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834042,800000000,0.00061479106,0.00014766675,1.362562E-05,0.99228567,-0.011556134,-0.004205269,0.002663825,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:00:52.850,1776834052,850,421215544,2356093,1776834052,800000000,-12.55,3.35,-20.330000000000002,0,0,0,True,False,True,False,1776834052,800000000,-3.35,-12.55,-20.330000000000002,0,0,0,True,False,1776834052,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834052,800000000,0.0005066653,-1.4407453E-05,0.00021834388,0.99228567,-0.008985245,0.010762237,-0.002305804,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:02.849,1776834062,849,421225543,2356103,1776834062,800000000,-12.700000000000001,3.3000000000000003,-20.56,0,0,0,True,False,True,False,1776834062,800000000,-3.3000000000000003,-12.700000000000001,-20.56,0,0,0,True,False,1776834062,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834062,800000000,0.0006527908,-0.00019658897,0.00044601824,0.99228567,-0.0038595526,-0.0017782571,-0.004800476,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:12.850,1776834072,850,421235544,2356113,1776834072,800000000,-12.77,3.4,-21.05,0,0,0,True,False,True,False,1776834072,800000000,-3.4,-12.77,-21.05,0,0,0,True,False,1776834072,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834072,800000000,0.00084783166,-0.00027690994,0.000579507,0.99228567,-0.008741575,0.0006875746,0.00019405526,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:22.848,1776834082,848,421245543,2356123,1776834082,800000000,-12.8,3.25,-21.14,0,0,0,True,False,True,False,1776834082,800000000,-3.25,-12.8,-21.14,0,0,0,True,False,1776834082,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834082,800000000,0.00078045705,-0.00027134892,0.00059215113,0.99228543,-0.006153762,0.0056622336,-0.0022755004,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:32.850,1776834092,850,421255544,2356133,1776834092,800000000,-12.96,3.22,-21.41,0,0,0,True,False,True,False,1776834092,800000000,-3.22,-12.96,-21.41,0,0,0,True,False,1776834092,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834092,800000000,0.00080509135,-0.00034383478,0.00070308085,0.9922852,-0.006034313,0.003122317,-0.004747879,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:42.848,1776834102,848,421265543,2356143,1776834102,800000000,-13.040000000000001,3.24,-21.87,0,0,0,True,False,True,False,1776834102,800000000,-3.24,-13.040000000000001,-21.87,0,0,0,True,False,1776834102,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834102,800000000,0.0008964988,-0.00030516958,0.00081147597,0.9922847,-0.008408537,0.0055942317,-0.0072297044,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:01:52.850,1776834112,850,421275544,2356153,1776834112,800000000,-13.07,3.06,-22.07,0,0,0,True,False,True,False,1776834112,800000000,-3.06,-13.07,-22.07,0,0,0,True,False,1776834112,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834112,800000000,0.0011162215,-0.00036256993,0.0008837357,0.99228364,-0.015775999,0.0005622633,-0.002217277,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:02.849,1776834122,849,421285544,2356163,1776834122,800000000,-13.16,3.06,-22.34,0,0,0,True,False,True,False,1776834122,800000000,-3.06,-13.16,-22.34,0,0,0,True,False,1776834122,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834122,800000000,0.0012915786,-0.0003532749,0.0010041089,0.99228305,-0.0056212745,0.0030349651,-0.0071916706,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:12.850,1776834132,850,421295544,2356173,1776834132,800000000,-13.280000000000001,3.1,-22.84,0,0,0,True,False,True,False,1776834132,800000000,-3.1,-13.280000000000001,-22.84,0,0,0,True,False,1776834132,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834132,800000000,0.0013412045,-0.00033840185,0.001105264,0.992283,-0.005467723,0.0005230431,-0.00215073,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:22.849,1776834142,849,421305544,2356183,1776834142,800000000,-13.280000000000001,2.96,-22.95,0,0,0,True,False,True,False,1776834142,800000000,-2.96,-13.280000000000001,-22.95,0,0,0,True,False,1776834142,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834142,800000000,0.0011392802,-0.00028762856,0.0009802434,0.9922836,-0.0053961053,0.0030157086,-0.0070914105,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:32.850,1776834152,850,421315544,2356193,1776834152,800000000,-13.38,2.95,-23.27,0,0,0,True,False,True,False,1776834152,800000000,-2.95,-13.38,-23.27,0,0,0,True,False,1776834152,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834152,800000000,0.0010112873,-0.00031016348,0.00095462747,0.99228376,-0.0102866655,0.0054876436,-0.004526758,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:42.848,1776834162,848,421325543,2356203,1776834162,800000000,-13.44,3,-23.78,0,0,0,True,False,True,False,1776834162,800000000,-3,-13.44,-23.78,0,0,0,True,False,1776834162,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834162,800000000,0.0011703591,-0.0003436308,0.0010989447,0.9922833,-0.005136138,0.005466179,-0.009487007,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:02:52.849,1776834172,849,421335544,2356213,1776834172,800000000,-13.46,2.82,-24.01,0,0,0,True,False,True,False,1776834172,800000000,-2.82,-13.46,-24.01,0,0,0,True,False,1776834172,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834172,800000000,0.0012908967,-0.0002980395,0.0012169046,0.9922829,-0.009996544,0.002965703,-0.016941825,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:03:02.849,1776834182,849,421345544,2356223,1776834182,800000000,-13.5,2.87,-24.28,0,0,0,True,False,True,False,1776834182,800000000,-2.87,-13.5,-24.28,0,0,0,True,False,1776834182,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834182,800000000,0.0012893771,-0.00018570705,0.0012525794,0.99228275,-0.009872193,-0.002025658,-0.004383424,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:03:12.850,1776834192,850,421355545,2356233,1776834192,800000000,-13.620000000000001,2.91,-24.86,0,0,0,True,False,True,False,1776834192,800000000,-2.91,-13.620000000000001,-24.86,0,0,0,True,False,1776834192,800000000,3,3,4,3,3,3,3,3,3,3,False,1776834192,800000000,0.0011305443,-0.00026699994,0.0011851244,0.9922834,-0.0072790766,0.0054662325,-0.009310144,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:03:22.849,1776834202,849,421365544,2356243,1776834202,800000000,-13.52,2.79,-25.14,0,0,0,True,False,True,False,1776834202,800000000,-2.79,-13.52,-25.14,0,0,0,True,False,1776834202,800000000,3,3,3,3,3,3,3,3,3,3,False,1776834202,800000000,0.0010864787,-0.00019934066,0.0011968275,0.9922836,-0.009679853,0.0054789055,-0.00674821,
